Lipid,Formula,File,Sample,pD,Summed Abundance,Condition,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M79,M80,M81,M82,M83,M84
PE 28:0,C33H66NO8P,DL_H2O_DGlycerol_1_pos,H2O_DGly_1,0.2,2.03E+08,0%-DGly,0.001283012,0.000382502,0.000131255,0.000810199,0.003226552,0.01837291,0.052136466,0.137823611,0.266152454,0.445902628,0.662022057,0.840940574,0.970324632,1,0.915405543,0.74858216,0.559554478,0.375660695,0.229417651,0.12472961,0.062548935,0.028113142,0.011886368,0.004620537,0.001177829,0.001166789,0.000667153,0.001107426,0.000795146,0.001498485,0.000913142,0.000689725,0.000369074,0.000445739,0.000442978,0.000868393,0.000947609,0.001377003,0.001054673,0.00135613,0.000868407,0.000876139,0.000339562,0.000230948,0.000168137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005449681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 28:0,C33H66NO8P,DL_H2O_DGlycerol_2_pos,H2O_DGly_2,0.2,2.30E+08,0%-DGly,0.001090741,0.000207441,8.84E-05,0,0.001320409,0.01622649,0.046711117,0.128279003,0.248242199,0.423649986,0.63000351,0.819339653,0.969850897,1,0.94331694,0.798473844,0.611975966,0.421344955,0.258421523,0.146952454,0.074647209,0.034613953,0.014758877,0.005004747,0.00177358,0.000340082,0.000834552,0.001430234,0.000935537,0.001376383,0.000260359,0.000344116,0.000192686,0.000320279,9.35E-05,0.000315184,0.000407224,0.000594114,0.000502495,0.000495514,0.000156693,0.000283134,0.00010369,0,0,0.000101693,0.000124937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000243202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 28:0,C33H66NO8P,DL_H2O_DGlycerol_3_pos,H2O_DGly_3,0.2,2.01E+08,0%-DGly,0.001568589,0.000155558,0,0,0.000517468,0.013908986,0.045690918,0.122433265,0.2443072,0.419816168,0.627360118,0.822925727,0.963767633,1,0.931252569,0.792415632,0.590235276,0.39652533,0.247553201,0.136020253,0.071050891,0.033053497,0.013834356,0.004419511,0.00221592,0.000841371,0.001090999,0.001286755,0.00182211,0.001992346,0.001211344,0.000662757,0.00024577,0.000237122,0.000244402,0.000351676,0.000244052,0.000476115,0.000448905,0.000307366,0.000418011,0.000173186,0.000174415,8.03E-05,0.0001109,6.25E-05,3.83E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000116624,0,3.58E-05,0.00265976,0,8.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 28:0,C33H66NO8P,DL_75D2O_Glu_1_pos,75D2O_HGlu_1,0.5,9.86E+07,75%-DGlu,0.028566803,0.009023381,0,0,0.000260573,0.000570847,0,0.000193978,0,0,0.000259793,0,0,0.000247056,0.00150141,0.003557606,0.006030987,0.010102182,0.01500935,0.016778355,0.018377527,0.022119736,0.019658601,0.021879398,0.020630509,0.020140863,0.024651702,0.036871809,0.058486182,0.099989569,0.163146629,0.247827175,0.356895744,0.485080102,0.62327592,0.755560305,0.880405918,0.964879135,1,0.977580026,0.908337517,0.794582867,0.654832397,0.505112578,0.362705962,0.249635731,0.158346422,0.089934683,0.051861021,0.024235867,0.010417346,0.003995893,0.001424987,0.001367492,0,0,0,0,0,0.000719729,0,0,0.000183829,0.00212286,0.00034098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 28:0,C33H66NO8P,DL_75D2O_Glu_2_pos,75D2O_HGlu_2,0.5,1.75E+08,75%-DGlu,0.004598288,0.000711908,0,0.000233334,0.00046238,0.000234758,0.0002716,0,0.000821855,0,0,0,0,0.000333707,0.000450404,0.002504219,0.005352706,0.012138537,0.014402691,0.019085448,0.023303122,0.025447251,0.02446199,0.024093761,0.023447029,0.023304531,0.028602711,0.039931123,0.070925673,0.117562721,0.184213079,0.278053189,0.397077962,0.535169459,0.676868231,0.810801935,0.916766307,0.984929912,1,0.930593631,0.842145957,0.7076193,0.571782889,0.413247984,0.289517403,0.187436117,0.112324171,0.064068153,0.031810851,0.015088071,0.006400736,0.002116413,0.002041661,0.000698906,0,0,0,0,0,0,0,0.00039226,0.000632939,0.002618059,0,0.000146722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 28:0,C33H66NO8P,DL_75D2O_Glu_3_pos,75D2O_HGlu_3,0.5,9.57E+07,75%-DGlu,0.00578727,0.000938219,0,0.000661936,0.000735073,0.000388915,0.000291024,0.000414733,0,0,0,0.000915718,0,0,0.001713996,0.005009271,0.007676448,0.012476051,0.015862458,0.020845157,0.023589256,0.026086552,0.024547515,0.023607818,0.022530299,0.024838737,0.026294109,0.042875436,0.066338007,0.111777964,0.181838261,0.266718446,0.385531994,0.512726893,0.664833308,0.792534337,0.901318546,0.9799118,1,0.97049595,0.875785757,0.749892642,0.608602183,0.458012713,0.324990882,0.216883083,0.130847892,0.077759385,0.039488654,0.01858997,0.0079176,0.00299495,0.001639962,0.001658639,0,0,0,0,0,0,0,0.000532854,0.000454209,0.00161365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 28:0,C33H66NO8P,DL_D2O_DGlycerol_1_pos,D2O_DGly_1,0.99,2.45E+08,100%-DGly,0.00017424,5.34E-05,2.26E-05,5.07E-05,5.13E-05,0.000184994,0.000448372,0.001216232,0.002914155,0.00541807,0.007404653,0.009257535,0.010208434,0.010342332,0.009364134,0.00770991,0.005543629,0.003587648,0.002222251,0.001003749,0.000219908,5.30E-05,0,0,0,6.75E-05,0,0,0,0,0,0.000348719,0.00267898,0.000938748,0.000417754,0.002335607,0.008365333,0.003024662,0.00059154,0.001570541,0.005623825,0.002198425,0.000338641,0,0,2.09E-05,4.11E-05,0,0,0,0,0,3.01E-05,0,0,0,0,0,0,0.003726036,0.022631431,0.121284977,0.470821407,1,0.334360138,0.074222301,0.012205867,0.001540914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 28:0,C33H66NO8P,DL_D2O_DGlycerol_2_pos,D2O_DGly_2,0.99,2.77E+08,100%-DGly,0.000102691,2.33E-05,0,0,0,0,1.46E-05,0.000161297,0.000678676,0.002377944,0.002343344,0.002431878,0.002674319,0.002931598,0.00245534,0.002128864,0.00127239,0.000837125,0.000419269,9.80E-05,6.75E-05,9.37E-05,0,0,0,8.81E-05,0,0,0,0,0,0.000711244,0.003755573,0.001252162,0.000264568,0.002528445,0.009963671,0.003767432,0.000889145,0.002349555,0.008775364,0.003351311,0.000647283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002536602,0.016992892,0.102274916,0.433951096,1,0.33780916,0.074113799,0.012880414,0.001794588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 28:0,C33H66NO8P,DL_D2O_DGlycerol_3_pos,D2O_DGly_3,0.99,2.35E+08,100%-DGly,7.15E-05,0,0,0,0,0,0,0,0.000173067,0.001007084,0.000802259,0.000689575,0.000829434,0.000943299,0.000534884,0.000585124,0.000267955,0.000145299,2.28E-05,0,0,0,0,0,0,0.000198195,0,0,0,0,3.01E-05,0.000811998,0.003259944,0.000838494,0.000217996,0.001816957,0.00708536,0.002494224,0.0004946,0.002000857,0.006548203,0.002570616,0.000420482,2.45E-05,2.18E-05,0,0,5.50E-05,0,0,0,0,2.85E-05,0,0,0,0,0,0,0.003337712,0.020675854,0.119943572,0.476333591,1,0.335762084,0.072753118,0.012521703,0.00181063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 34:2,C39H74NO8P,DL_H2O_DGlu_1_pos,H2O_DGlu_1,0.2,223152477.4,0%-DGlu,0.003042658,0.00079719,0,0,0.008871405,0.007953984,0.012528222,0.027636557,0.056258483,0.101345553,0.16926591,0.26111987,0.380315669,0.520614735,0.67290126,0.819256315,0.936089669,1,0.978263465,0.916879336,0.787182717,0.635115535,0.474416946,0.334624521,0.217288743,0.1355097,0.077383076,0.042166609,0.02067222,0.006108795,0.002071786,0.001269983,0.000478625,0.000958763,0.001436269,0.00299152,0.004234115,0.006417779,0.007601357,0.008730696,0.009263142,0.010354496,0.009092716,0.007677253,0.006306162,0.005199177,0.003211322,0.002079168,0.0010206,0.000501537,0.000331706,5.21E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32E-05,0,7.73E-05,0.000398648,0.001257129,0.00445958,0.000929403,0,0,0,0,0,0,0,0,0,0,0,0
PE 34:2,C39H74NO8P,DL_H2O_DGlu_2_pos,H2O_DGlu_2,0.2,239007073.8,0%-DGlu,0.001182636,0.000585581,0,0,0.01515077,0.012524058,0.014437879,0.026170098,0.054214348,0.094187722,0.156952297,0.249773343,0.364431616,0.501806408,0.655291251,0.807122816,0.929387034,0.989007693,1,0.931103306,0.809054442,0.655590219,0.490678998,0.349114357,0.23261109,0.144321782,0.081850812,0.046063023,0.023678337,0.009404273,0.002636501,0.000833775,0.000166497,0.000259757,0.000427443,0.000636321,0.001003106,0.001448939,0.002129302,0.002073248,0.002515672,0.002648838,0.002220561,0.002151526,0.001837714,0.001124266,0.000619136,0.00038297,0.000196307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000544123,0.002441253,0.006619883,0.001705571,0,0,0,0,0,0,0,0,0,0,0,0
PE 34:2,C39H74NO8P,DL_H2O_DGlu_3_pos,H2O_DGlu_3,0.2,202863723.3,0%-DGlu,0.001706086,0.000965637,0,0,0.011478531,0.009423279,0.01318206,0.027175132,0.051978457,0.093808743,0.15868138,0.247087285,0.364714591,0.503065354,0.653700826,0.805986508,0.92725061,0.998610379,1,0.933610264,0.800402028,0.64776747,0.484020405,0.341440767,0.22565896,0.13907826,0.07974806,0.043331347,0.021318978,0.008444113,0.003498562,0.000776997,0.000429024,0.000244294,0.000345444,0.000344888,0.000464225,0.001208423,0.001693939,0.001735321,0.002052405,0.002198385,0.002274578,0.00173593,0.001595618,0.000988413,0.000743543,0.000406024,0.000130246,0,0,0,0,3.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000366803,0.001572094,0.004614527,0.000779158,4.55E-05,0,0,0,0,0,0,0,0,0,0,0
PE 34:2,C39H74NO8P,DL_H2O_DGlycerol_1_pos,H2O_DGly_1,0.2,462505700.1,0%-DGly,5.41E-05,0.000137544,0,0,0.006765393,0.003592919,0.002737885,0.009782856,0.024675997,0.057667737,0.109248916,0.192570576,0.309341661,0.452538233,0.624459262,0.790178254,0.922505456,1,0.988832682,0.916081529,0.766257509,0.593389287,0.422880606,0.277610096,0.16390402,0.091362543,0.046549742,0.02236502,0.009606675,0.003408677,0.000456388,0.000112443,0,1.65E-05,0,0,4.80E-05,3.36E-05,0.000152513,0.000114104,0.000161069,0.000216468,0.000196298,0.000198591,6.48E-05,0.000109178,0.000165106,6.40E-05,5.26E-05,0,0,0,0,0,5.89E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54E-05,0.000168213,0.000985016,7.95E-05,4.60E-05,0,0,0,0,0,0,0,0,0,0,0
PE 34:2,C39H74NO8P,DL_H2O_DGlycerol_2_pos,H2O_DGly_2,0.2,437234052.8,0%-DGly,0,9.22E-05,0,0,0.006216233,0.003034934,0.00181449,0.006847756,0.019611476,0.043644097,0.087642558,0.153603496,0.255225487,0.387877436,0.550052195,0.720484366,0.867162969,0.979159293,1,0.950815292,0.826543438,0.653807216,0.479749357,0.325682467,0.199598248,0.11324189,0.059290647,0.028195166,0.012492667,0.004792395,0.001003381,8.37E-05,6.01E-05,0,0,0,0,0,0,0,0.000137568,5.77E-05,0.00016113,0,2.69E-05,0,2.56E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57E-05,0,0,5.52E-05,3.76E-05,0.000709983,2.46E-05,0,0,0,0,0,0,0,0,0,0,0,0
PE 34:2,C39H74NO8P,DL_H2O_DGlycerol_3_pos,H2O_DGly_3,0.2,425056120.4,0%-DGly,3.20E-05,0,0,0,0.007677963,0.004499335,0.003003331,0.010107855,0.02652157,0.058036877,0.109458034,0.187339204,0.295975866,0.43089196,0.590380306,0.759348782,0.900818332,0.989256124,1,0.935296292,0.804103979,0.637205587,0.463506886,0.312695752,0.187527119,0.105187714,0.055919604,0.026559649,0.011216169,0.004003174,0.000766813,5.72E-05,0,0,0,0,2.88E-05,0,2.96E-05,2.84E-05,4.46E-05,0.000101847,8.25E-05,0,0,0,4.61E-05,0,0,4.44E-05,0,0,0,0,0,2.48E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66E-05,0.000106997,0.000486154,7.36E-05,0,0,0,0,0,0,0,0,0,0,0,0
PE 34:2,C39H74NO8P,DL_75D2O_Glu_1_pos,75D2O_HGlu_1,0.5,320479299.2,75%-DGlu,0.017665256,0.006648246,0,0,0.002704744,0.000544472,0,0,0,0,0,0,0,0,0,0,0,3.23E-05,0,0,0,0,0.000297339,0,0,0.000140438,0.001199902,0.004044206,0.009283721,0.022510898,0.043010864,0.077047851,0.130608417,0.20791106,0.312025936,0.440252268,0.58681285,0.724762195,0.848805102,0.948660192,1,0.99690876,0.926318578,0.821857499,0.688737437,0.539238565,0.397419482,0.2735704,0.179299442,0.110908537,0.063195195,0.032724005,0.014999601,0.005764454,0.002148442,0.00060621,0,0,0,0,0,0,0,0,0,0,0,0,0.000490972,0.00255744,0.001559121,0.002981118,0.000633545,0,0,0,0,0,0,0,0,0,0,0,0
PE 34:2,C39H74NO8P,DL_75D2O_Glu_2_pos,75D2O_HGlu_2,0.5,525360317.7,75%-DGlu,0.003510071,0.000348644,0,0,0.003415335,0.000945841,5.37E-05,0.006208627,0,0,0,0,0.002170656,0.001166229,0,0,0,0,0,5.36E-05,0,0,0,0,0,0,0.000601188,0.003416855,0.008990656,0.020147141,0.039725419,0.071482641,0.125116509,0.201177546,0.296486763,0.422440155,0.564049856,0.708279958,0.837346376,0.937944896,0.999694011,1,0.935677203,0.835602136,0.699867444,0.548149929,0.410933676,0.284990329,0.186693738,0.116368357,0.067941441,0.03460503,0.015583304,0.006090663,0.001411547,0.000209687,0,0,0,0,0,0,0,0,0,0,9.90E-05,6.77E-05,0.000209306,0.001745521,0.002412083,0.00419441,0.001196863,3.48E-05,0,0,0,0,0,0,0,0,0,0,0
PE 34:2,C39H74NO8P,DL_75D2O_Glu_3_pos,75D2O_HGlu_3,0.5,311486137.2,75%-DGlu,0.003230071,0.000840334,0,0,0.004428407,0.001583577,0,0.000191491,0,4.78E-05,0,0,0,0,0,0,0,0,3.90E-05,0,0,0,8.98E-05,0,0.000174002,0.000175631,0.0009109,0.003537868,0.010642558,0.022455422,0.044368419,0.075941648,0.134584269,0.210054064,0.30916316,0.438456107,0.574268418,0.719052955,0.846460368,0.951235603,1,0.993972953,0.925730979,0.825350788,0.690791188,0.542805828,0.40534174,0.27939185,0.183175176,0.113510797,0.064267647,0.034307332,0.015747193,0.006156374,0.001956101,0.000512278,0,0,0,0,0,0,0,0,0,0,0,0,8.28E-05,0.001374113,0.001206157,0.002418708,0.000405875,2.59E-05,0,0,0,0,0,0,0,0,0,0,0
PE 34:2,C39H74NO8P,DL_D2O_DGlycerol_1_pos,D2O_DGly_1,0.99,599413198,100%-DGly,2.46E-05,0,0,0,0.000796832,0.000381425,6.04E-05,9.80E-06,5.01E-06,0,4.55E-05,4.52E-05,0.000136729,0.000181676,0.000143775,0.000146325,0.000108993,0.000166001,9.22E-05,4.58E-05,3.01E-05,4.02E-05,3.37E-05,1.26E-05,0,0,0,0,0,0,0,0,0,4.69E-06,3.60E-05,0,0,0,0,0,0,0,0,0.00025434,0,0,0,0.000889664,0.002124365,0.000129493,0,4.60E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000714539,0.005280073,0.027029297,0.134660722,0.491701003,1,0.390470772,0.094808923,0,0,0,0,0,0,0,0,0,0,0
PE 34:2,C39H74NO8P,DL_D2O_DGlycerol_2_pos,D2O_DGly_2,0.99,694294216.3,100%-DGly,0,0,0,0,0.000691567,0.00021394,3.25E-05,0,1.31E-05,0,5.00E-06,0,2.28E-05,4.25E-05,4.19E-05,0,0,2.91E-05,0,0,0,5.74E-06,0,0,0,0,1.76E-05,0,0,0,0,0,0,0,2.62E-05,0,7.50E-06,0,0,0,1.98E-05,0,0,0.000170603,0,0,0,0.000702577,0.002228825,0.000143366,0,4.95E-06,0,0,0,5.58E-06,0,0,0,0,0,0,0,0,0,0,0.000522668,0.004129542,0.021558635,0.114435243,0.457826672,1,0.393221,0.095455221,0,0,0,0,0,0,0,0,0,0,0
PE 34:2,C39H74NO8P,DL_D2O_DGlycerol_3_pos,D2O_DGly_3,0.99,601353848.9,100%-DGly,0,0,0,0,0.000623294,0.000259576,6.66E-06,0,0,0,0,0,1.56E-05,9.36E-06,2.90E-05,0,1.07E-05,0,7.01E-06,0,9.82E-06,0,0,1.55E-05,0,0,0,0,0,0,0,0,0,0,1.00E-05,6.80E-06,0,0,0,0,0,0,0,0.000131155,0,0,0,0.00089398,0.002509726,6.82E-05,8.27E-06,1.03E-05,0,0,7.63E-06,0,0,0,0,0,0,0,0,0,0,0,0.000365612,0.004519101,0.026655739,0.138065633,0.50644914,1,0.391362372,0.094453519,0,0,0,0,0,0,0,0,0,0,0
PE 35:1,C40H78NO8P,DL_H2O_DGlu_1_pos,H2O_DGlu_1,0.2,741389655.2,0%-DGlu,0,0,0,0.000589122,0.001880945,0.005557821,0.014111639,0.030808784,0.062005941,0.115319143,0.199068613,0.311144441,0.453356224,0.613540178,0.771522326,0.904074271,0.991209831,1,0.943529474,0.833082136,0.684890126,0.522359722,0.378074233,0.260117936,0.169440207,0.102466924,0.061007983,0.032060629,0.015503187,0.007233368,0.002929842,0.001905863,0.003037639,0.00585,0.010463618,0.018131927,0.030070957,0.043985111,0.061678783,0.082926124,0.105199083,0.127232844,0.144425914,0.158205803,0.161212264,0.155616216,0.138834567,0.119803545,0.097653692,0.074900517,0.054281199,0.036315556,0.02298517,0.013848085,0.007931557,0.004332785,0.00199784,0.000832659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 35:1,C40H78NO8P,DL_H2O_DGlu_2_pos,H2O_DGlu_2,0.2,743065853.2,0%-DGlu,0,0,0,0.000646527,0.002028172,0.005954994,0.013888809,0.03053232,0.061419492,0.113371144,0.19162116,0.300601479,0.443646902,0.595517026,0.758861677,0.88944399,0.976705826,1,0.946007947,0.838935772,0.698977234,0.542465426,0.390405726,0.272246658,0.176127912,0.10923941,0.061879367,0.032757081,0.016147848,0.006681413,0.002149948,0.001140304,0.000827933,0.001347963,0.003108194,0.005767242,0.009090836,0.01425718,0.019896605,0.027795582,0.034788428,0.042456587,0.049416102,0.052178784,0.053161003,0.051351894,0.04599275,0.040184257,0.03217782,0.024601232,0.017716043,0.011488879,0.007448674,0.004188882,0.002377004,0.00126315,0.000558705,0.000132736,3.49E-05,1.85E-05,0,0,0,0,0,0,0,0,0,0,0,0,3.12E-05,0,0.000372573,0.001138841,0.000157393,0,0,0,0,0,0,0,0
PE 35:1,C40H78NO8P,DL_H2O_DGlu_3_pos,H2O_DGlu_3,0.2,640391375.6,0%-DGlu,0,0,0,0.000612802,0.00220882,0.005701766,0.014154966,0.030552997,0.060780318,0.11265446,0.190339947,0.30137457,0.440301864,0.600105275,0.754725842,0.891703391,0.977892322,1,0.951028694,0.844524216,0.700007952,0.545257813,0.400149829,0.274291589,0.17830351,0.110889958,0.06349016,0.034883771,0.016804231,0.006315261,0.002419201,0.000932436,0.000526282,0.00098174,0.002184431,0.003901176,0.00688199,0.010562508,0.015615944,0.021456356,0.027556226,0.033514865,0.038436869,0.042027096,0.042590164,0.04180306,0.037592925,0.032505966,0.025916208,0.019700949,0.0147844,0.009472796,0.006056968,0.003544651,0.001936728,0.000990079,0.000344161,8.23E-05,1.97E-05,6.10E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02E-05,0.000523981,5.89E-05,0,0,0,0,0,0,0,0
PE 35:1,C40H78NO8P,DL_H2O_DGlycerol_1_pos,H2O_DGly_1,0.2,777528824.6,0%-DGly,0,0,0,0,0,0.000126538,0.001915267,0.007591712,0.022093221,0.052489755,0.106282919,0.192470323,0.312770263,0.468514616,0.646174267,0.814654505,0.946018519,1,0.96812932,0.85415686,0.693307456,0.517450549,0.352532559,0.224550668,0.129270551,0.07234264,0.035926742,0.016649333,0.006711982,0.0023877,0.000628753,0.000204856,0.000114923,0.000213323,0.000623583,0.001334186,0.002425348,0.003849035,0.005604869,0.007917799,0.010534029,0.01276058,0.014148607,0.015680073,0.015627668,0.015031333,0.013833577,0.011153781,0.008770738,0.006783627,0.004509614,0.002916665,0.001749945,0.001025658,0.000464822,0.000176763,0,1.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97E-05,0,0,0,0,0,0,0,0,0
PE 35:1,C40H78NO8P,DL_H2O_DGlycerol_2_pos,H2O_DGly_2,0.2,827507926.4,0%-DGly,0,0,0,0,0,0.000194964,0.001323153,0.007006407,0.019955414,0.048682304,0.097950824,0.178632874,0.296092498,0.445014679,0.618171156,0.793920592,0.927844578,1,0.993150695,0.891089037,0.741772331,0.564730865,0.39261153,0.253259287,0.152292995,0.084509145,0.042696984,0.020927573,0.00846197,0.003314228,0.000927735,0.000164257,4.77E-05,8.95E-05,0.000418608,0.000640112,0.001348089,0.002475226,0.003437645,0.004909083,0.006057788,0.007978124,0.009247047,0.009565773,0.010008263,0.009542224,0.008508609,0.006912506,0.005563513,0.004336545,0.002974642,0.001945033,0.001081534,0.000582421,0.000291267,7.02E-05,1.76E-05,3.47E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82E-05,0,0,0,0,0,0,0,0,0
PE 35:1,C40H78NO8P,DL_H2O_DGlycerol_3_pos,H2O_DGly_3,0.2,870785402,0%-DGly,0,0,0,0,0,0.000126607,0.00136489,0.006357159,0.018824104,0.045256129,0.094201134,0.171531699,0.288297872,0.443525193,0.615544243,0.792229068,0.930925737,1,0.980998372,0.876710266,0.718620995,0.544105293,0.37615943,0.239105357,0.141810693,0.077854761,0.039534545,0.018608963,0.00777129,0.002580533,0.000664852,4.22E-05,8.18E-06,2.14E-05,0.000114967,0.000371236,0.000863892,0.00135115,0.002148282,0.003058961,0.004468336,0.005090601,0.005670195,0.006118549,0.006350022,0.006121742,0.005468318,0.004295074,0.003649746,0.002499206,0.001696802,0.00117292,0.000667534,0.000279526,5.98E-05,3.90E-05,1.52E-05,0,0,1.13E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 35:1,C40H78NO8P,DL_75D2O_Glu_1_pos,75D2O_HGlu_1,0.5,993904097,75%-DGlu,0,0,0,0,1.00E-05,0,1.98E-05,4.99E-05,0,1.36E-05,7.10E-05,0.000184092,0.000376343,0.000788489,0.001403692,0.002707022,0.0045731,0.00832209,0.012968745,0.01847955,0.025221376,0.032281531,0.036431914,0.038537901,0.036830724,0.033165858,0.027716055,0.021039968,0.01634787,0.013693001,0.014547564,0.021528595,0.035482057,0.061884859,0.101065758,0.162218156,0.238811392,0.341949487,0.458191015,0.593336824,0.733006751,0.855994958,0.938836089,0.999828679,1,0.950735933,0.849995879,0.726688054,0.589654649,0.45241913,0.32895586,0.223704185,0.145236899,0.089691118,0.050862204,0.028785545,0.014112652,0.006304941,0.003035496,0.001218556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000667713,0.001613652,0.000200272,0,0,0,0,0,0,0,0
PE 35:1,C40H78NO8P,DL_75D2O_Glu_2_pos,75D2O_HGlu_2,0.5,1434885933,75%-DGlu,0,0,0,0,0,0,0,0,0,0,4.62E-05,2.12E-05,6.87E-05,0.000248247,0.000699664,0.00146546,0.002801744,0.005333825,0.009093928,0.012793099,0.018086449,0.023046548,0.027022771,0.027561104,0.027939292,0.024531355,0.021082734,0.015619947,0.012343191,0.01102415,0.011710199,0.017790041,0.031171518,0.054013397,0.091740017,0.146782772,0.220122606,0.31829821,0.435920475,0.567930984,0.705314071,0.830728422,0.929642339,0.990561477,1,0.954578152,0.857677048,0.737879514,0.595215027,0.452715313,0.332249139,0.223270712,0.146164246,0.088492663,0.051167116,0.027179901,0.01388221,0.005902929,0.002266173,0.000741387,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25E-05,0.000387163,0.000866567,0.000164593,0,0,0,0,0,0,0,0
PE 35:1,C40H78NO8P,DL_75D2O_Glu_3_pos,75D2O_HGlu_3,0.5,901175918.7,75%-DGlu,0,0,0,1.57E-05,0,0,2.82E-05,1.00E-05,2.53E-05,0,0,1.79E-05,0.000159967,0.000440228,0.001102626,0.002438759,0.004806754,0.00893206,0.014768821,0.021684591,0.029105169,0.036627485,0.041888209,0.04379952,0.041954013,0.037469714,0.03058968,0.023422998,0.017579842,0.015100579,0.016246546,0.022201568,0.038677372,0.063923818,0.105014376,0.162892435,0.244116843,0.348674066,0.466734105,0.602224041,0.74110126,0.857099291,0.942548845,1,0.995843639,0.941109751,0.845875328,0.722791299,0.580644353,0.44483783,0.320780792,0.220609864,0.142743022,0.087280237,0.049894155,0.026692467,0.013542764,0.005987023,0.002446245,0.00071043,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38E-05,0.000283805,0.000860073,9.31E-05,1.77E-05,0,0,0,0,0,0,0
PE 35:1,C40H78NO8P,DL_D2O_DGlycerol_1_pos,D2O_DGly_1,0.99,795450667.6,100%-DGly,0,0,0,0,4.04E-06,7.11E-06,9.93E-05,0.000579187,0.001587953,0.003930164,0.008388898,0.015594521,0.026192872,0.039654492,0.05467825,0.068531354,0.07843768,0.082365232,0.079130061,0.068430845,0.05469715,0.039855553,0.026966653,0.016769706,0.009629075,0.00513426,0.002496792,0.001126287,0.000431052,0.000178634,4.15E-05,1.45E-05,5.49E-05,0.000162619,0.000298469,0.000517049,0.000808205,0.00157115,0.004603205,0.020614846,0.064733235,0.029895428,0.01103905,0.013705548,0.034758425,0.016468766,0.005430949,0.002152085,0.001468645,0.001067758,0.000682133,0.000387352,0.000225098,8.24E-05,1.75E-05,8.62E-06,9.41E-06,4.16E-06,0,4.13E-06,0,0,0,0,0,0,0,0,0,0,0,0.010746815,0.03624183,0.158141547,0.530499546,1,0.399222865,0.098816436,0,0,0,0,0,0,0
